Unnamed: 0,school,classname,subject,CorrectAnswers,TotalAnswers,CorrectAdaptive,TotalAdaptiveAnswers,TotalAdaptiveExercises,TotalExercises,periode.van,periode.tot,lln.ID.school,van.tot
77105,148,9321992,Automatiseren (extra),692.0,796.0,71.0,83.0,76.0,699.0,feb 2016,jul 2016,3737790,feb2016|jul2016
77106,148,9321992,Rekenen,612.0,858.0,198.0,260.0,207.0,629.0,feb 2016,jul 2016,3737790,feb2016|jul2016
77107,148,9321992,Spelling,2330.0,2558.0,107.0,140.0,111.0,1645.0,feb 2016,jul 2016,3737790,feb2016|jul2016
77108,148,9321992,Taal,951.0,1202.0,164.0,231.0,180.0,953.0,feb 2016,jul 2016,3737790,feb2016|jul2016
77109,148,9321992,Automatiseren (extra),905.0,945.0,6.0,14.0,7.0,895.0,feb 2016,jul 2016,6205586,feb2016|jul2016
77110,148,9321992,Rekenen,674.0,1076.0,124.0,210.0,136.0,709.0,feb 2016,jul 2016,6205586,feb2016|jul2016
77111,148,9321992,Spelling,1543.0,1722.0,49.0,73.0,54.0,1252.0,feb 2016,jul 2016,6205586,feb2016|jul2016
77112,148,9321992,Taal,748.0,1028.0,110.0,169.0,114.0,749.0,feb 2016,jul 2016,6205586,feb2016|jul2016
77113,148,9321992,Automatiseren (extra),933.0,984.0,0.0,0.0,0.0,934.0,feb 2016,jul 2016,7138712,feb2016|jul2016
77114,148,9321992,Rekenen,653.0,1029.0,177.0,268.0,214.0,730.0,feb 2016,jul 2016,7138712,feb2016|jul2016
77115,148,9321992,Spelling,1580.0,1857.0,78.0,101.0,91.0,1355.0,feb 2016,jul 2016,7138712,feb2016|jul2016
77116,148,9321992,Taal,876.0,1215.0,172.0,262.0,196.0,908.0,feb 2016,jul 2016,7138712,feb2016|jul2016
77117,148,5445944,Automatiseren (extra),1301.0,1351.0,24.0,28.0,24.0,914.0,feb 2016,jul 2016,4424903,feb2016|jul2016
77118,148,5445944,Rekenen,1337.0,1657.0,159.0,198.0,164.0,1358.0,feb 2016,jul 2016,4424903,feb2016|jul2016
77119,148,5445944,Spelling,3113.0,3503.0,293.0,352.0,297.0,3121.0,feb 2016,jul 2016,4424903,feb2016|jul2016
77120,148,5445944,Taal,757.0,912.0,21.0,24.0,21.0,759.0,feb 2016,jul 2016,4424903,feb2016|jul2016
77121,148,5445944,Automatiseren (extra),1369.0,1623.0,14.0,25.0,17.0,938.0,feb 2016,jul 2016,6007740,feb2016|jul2016
77122,148,5445944,Rekenen,1316.0,2043.0,133.0,176.0,139.0,1389.0,feb 2016,jul 2016,6007740,feb2016|jul2016
77123,148,5445944,Spelling,3130.0,3541.0,220.0,286.0,234.0,3138.0,feb 2016,jul 2016,6007740,feb2016|jul2016
77124,148,5445944,Taal,843.0,1112.0,45.0,61.0,48.0,846.0,feb 2016,jul 2016,6007740,feb2016|jul2016
77125,148,5445944,Woordenschat (extra),1.0,1.0,1.0,1.0,1.0,1.0,feb 2016,jul 2016,6007740,feb2016|jul2016
77126,148,5445944,Automatiseren (extra),726.0,760.0,8.0,11.0,8.0,622.0,feb 2016,jul 2016,4220392,feb2016|jul2016
77127,148,5445944,Rekenen,1001.0,1173.0,25.0,30.0,26.0,1016.0,feb 2016,jul 2016,4220392,feb2016|jul2016
77128,148,5445944,Spelling,1871.0,2091.0,52.0,59.0,53.0,1875.0,feb 2016,jul 2016,4220392,feb2016|jul2016
77129,148,5445944,Taal,714.0,792.0,17.0,19.0,17.0,717.0,feb 2016,jul 2016,4220392,feb2016|jul2016
77130,148,5445944,Automatiseren (extra),2182.0,2292.0,99.0,132.0,104.0,1332.0,feb 2016,jul 2016,8348682,feb2016|jul2016
77131,148,5445944,Rekenen,1331.0,1605.0,145.0,186.0,147.0,1341.0,feb 2016,jul 2016,8348682,feb2016|jul2016
77132,148,5445944,Spelling,3806.0,4115.0,719.0,932.0,750.0,3829.0,feb 2016,jul 2016,8348682,feb2016|jul2016
77133,148,5445944,Taal,847.0,941.0,60.0,82.0,60.0,848.0,feb 2016,jul 2016,8348682,feb2016|jul2016
77134,148,5445944,Automatiseren (extra),980.0,1037.0,0.0,0.0,0.0,694.0,feb 2016,jul 2016,3896116,feb2016|jul2016
77135,148,5445944,Rekenen,1016.0,1384.0,55.0,87.0,63.0,1068.0,feb 2016,jul 2016,3896116,feb2016|jul2016
77136,148,5445944,Spelling,2750.0,3118.0,164.0,204.0,176.0,2777.0,feb 2016,jul 2016,3896116,feb2016|jul2016
77137,148,5445944,Taal,738.0,893.0,10.0,13.0,10.0,739.0,feb 2016,jul 2016,3896116,feb2016|jul2016
77138,148,5445944,Automatiseren (extra),1746.0,1949.0,43.0,63.0,45.0,1101.0,feb 2016,jul 2016,9774873,feb2016|jul2016
77139,148,5445944,Rekenen,1217.0,1967.0,169.0,199.0,173.0,1299.0,feb 2016,jul 2016,9774873,feb2016|jul2016
77140,148,5445944,Spelling,3522.0,4086.0,535.0,675.0,555.0,3518.0,feb 2016,jul 2016,9774873,feb2016|jul2016
77141,148,5445944,Taal,856.0,1124.0,66.0,91.0,70.0,860.0,feb 2016,jul 2016,9774873,feb2016|jul2016
77142,148,5445944,Automatiseren (extra),902.0,972.0,3.0,6.0,5.0,711.0,feb 2016,jul 2016,6825470,feb2016|jul2016
77143,148,5445944,Rekenen,1148.0,1542.0,177.0,213.0,182.0,1196.0,feb 2016,jul 2016,6825470,feb2016|jul2016
77144,148,5445944,Spelling,3143.0,3416.0,343.0,420.0,364.0,3144.0,feb 2016,jul 2016,6825470,feb2016|jul2016
77145,148,5445944,Taal,789.0,950.0,58.0,75.0,60.0,789.0,feb 2016,jul 2016,6825470,feb2016|jul2016
77146,148,5445944,Automatiseren (extra),1754.0,1824.0,13.0,25.0,19.0,1186.0,feb 2016,jul 2016,4420460,feb2016|jul2016
77147,148,5445944,Rekenen,1565.0,1769.0,156.0,196.0,163.0,1591.0,feb 2016,jul 2016,4420460,feb2016|jul2016
77148,148,5445944,Spelling,3619.0,3832.0,604.0,701.0,612.0,3612.0,feb 2016,jul 2016,4420460,feb2016|jul2016
77149,148,5445944,Taal,803.0,891.0,34.0,40.0,34.0,804.0,feb 2016,jul 2016,4420460,feb2016|jul2016
77150,148,5445944,Automatiseren (extra),1212.0,1316.0,24.0,30.0,25.0,876.0,feb 2016,jul 2016,8916588,feb2016|jul2016
77151,148,5445944,Rekenen,1326.0,1815.0,134.0,186.0,142.0,1387.0,feb 2016,jul 2016,8916588,feb2016|jul2016
77152,148,5445944,Spelling,2888.0,3324.0,300.0,385.0,312.0,2900.0,feb 2016,jul 2016,8916588,feb2016|jul2016
77153,148,5445944,Taal,776.0,934.0,73.0,109.0,75.0,779.0,feb 2016,jul 2016,8916588,feb2016|jul2016
77154,148,5445944,Automatiseren (extra),1330.0,1383.0,7.0,10.0,8.0,997.0,feb 2016,jul 2016,8972264,feb2016|jul2016
77155,148,5445944,Rekenen,1513.0,1722.0,112.0,133.0,117.0,1538.0,feb 2016,jul 2016,8972264,feb2016|jul2016
77156,148,5445944,Spelling,3066.0,3252.0,223.0,253.0,230.0,3080.0,feb 2016,jul 2016,8972264,feb2016|jul2016
77157,148,5445944,Taal,772.0,839.0,7.0,11.0,7.0,775.0,feb 2016,jul 2016,8972264,feb2016|jul2016
77158,148,5445944,Automatiseren (extra),704.0,816.0,0.0,0.0,0.0,614.0,feb 2016,jul 2016,6892829,feb2016|jul2016
77159,148,5445944,Rekenen,951.0,1352.0,84.0,108.0,96.0,1029.0,feb 2016,jul 2016,6892829,feb2016|jul2016
77160,148,5445944,Spelling,2349.0,3072.0,98.0,119.0,109.0,2514.0,feb 2016,jul 2016,6892829,feb2016|jul2016
77161,148,5445944,Taal,578.0,859.0,7.0,8.0,7.0,592.0,feb 2016,jul 2016,6892829,feb2016|jul2016
77162,148,5445944,Automatiseren (extra),1264.0,1457.0,1.0,1.0,1.0,896.0,feb 2016,jul 2016,9188611,feb2016|jul2016
77163,148,5445944,Rekenen,1025.0,1704.0,74.0,112.0,78.0,1096.0,feb 2016,jul 2016,9188611,feb2016|jul2016
77164,148,5445944,Spelling,3263.0,3716.0,432.0,574.0,450.0,3275.0,feb 2016,jul 2016,9188611,feb2016|jul2016
77165,148,5445944,Taal,740.0,1072.0,46.0,64.0,48.0,740.0,feb 2016,jul 2016,9188611,feb2016|jul2016
77166,148,5445944,Automatiseren (extra),1724.0,1813.0,16.0,17.0,17.0,1130.0,feb 2016,jul 2016,7202877,feb2016|jul2016
77167,148,5445944,Rekenen,1508.0,1907.0,98.0,138.0,112.0,1574.0,feb 2016,jul 2016,7202877,feb2016|jul2016
77168,148,5445944,Spelling,2809.0,3093.0,255.0,283.0,265.0,2823.0,feb 2016,jul 2016,7202877,feb2016|jul2016
77169,148,5445944,Taal,759.0,890.0,43.0,50.0,45.0,759.0,feb 2016,jul 2016,7202877,feb2016|jul2016
77170,148,5445944,Automatiseren (extra),814.0,872.0,6.0,7.0,6.0,671.0,feb 2016,jul 2016,7991716,feb2016|jul2016
77171,148,5445944,Rekenen,757.0,985.0,25.0,34.0,28.0,794.0,feb 2016,jul 2016,7991716,feb2016|jul2016
77172,148,5445944,Spelling,2335.0,2789.0,161.0,206.0,169.0,2399.0,feb 2016,jul 2016,7991716,feb2016|jul2016
77173,148,5445944,Taal,510.0,656.0,5.0,7.0,6.0,519.0,feb 2016,jul 2016,7991716,feb2016|jul2016
77174,148,5445944,Automatiseren (extra),1480.0,1591.0,0.0,0.0,0.0,962.0,feb 2016,jul 2016,7135543,feb2016|jul2016
77175,148,5445944,Rekenen,1070.0,1473.0,57.0,80.0,60.0,1105.0,feb 2016,jul 2016,7135543,feb2016|jul2016
77176,148,5445944,Spelling,3672.0,4109.0,625.0,780.0,637.0,3682.0,feb 2016,jul 2016,7135543,feb2016|jul2016
77177,148,5445944,Taal,811.0,943.0,37.0,43.0,39.0,815.0,feb 2016,jul 2016,7135543,feb2016|jul2016
77178,148,5445944,Automatiseren (extra),1709.0,1789.0,14.0,17.0,15.0,1171.0,feb 2016,jul 2016,9039281,feb2016|jul2016
77179,148,5445944,Rekenen,1440.0,1755.0,189.0,232.0,197.0,1467.0,feb 2016,jul 2016,9039281,feb2016|jul2016
77180,148,5445944,Spelling,3318.0,3734.0,348.0,447.0,373.0,3332.0,feb 2016,jul 2016,9039281,feb2016|jul2016
77181,148,5445944,Taal,898.0,1010.0,96.0,122.0,100.0,903.0,feb 2016,jul 2016,9039281,feb2016|jul2016
77182,148,5445944,Automatiseren (extra),1361.0,1503.0,6.0,7.0,6.0,1010.0,feb 2016,jul 2016,4729353,feb2016|jul2016
77183,148,5445944,Rekenen,1209.0,1939.0,65.0,106.0,73.0,1278.0,feb 2016,jul 2016,4729353,feb2016|jul2016
77184,148,5445944,Spelling,2950.0,3570.0,285.0,392.0,297.0,2973.0,feb 2016,jul 2016,4729353,feb2016|jul2016
77185,148,5445944,Taal,768.0,1258.0,52.0,86.0,59.0,782.0,feb 2016,jul 2016,4729353,feb2016|jul2016
77186,148,5445944,Automatiseren (extra),1493.0,1588.0,14.0,17.0,16.0,1040.0,feb 2016,jul 2016,8069078,feb2016|jul2016
77187,148,5445944,Rekenen,1131.0,1471.0,130.0,174.0,135.0,1172.0,feb 2016,jul 2016,8069078,feb2016|jul2016
77188,148,5445944,Spelling,2846.0,3030.0,115.0,135.0,122.0,2859.0,feb 2016,jul 2016,8069078,feb2016|jul2016
77189,148,5445944,Taal,697.0,831.0,17.0,21.0,17.0,697.0,feb 2016,jul 2016,8069078,feb2016|jul2016
77190,148,5445944,Automatiseren (extra),1987.0,2154.0,20.0,34.0,27.0,1199.0,feb 2016,jul 2016,5374016,feb2016|jul2016
77191,148,5445944,Rekenen,1502.0,2082.0,191.0,236.0,205.0,1558.0,feb 2016,jul 2016,5374016,feb2016|jul2016
77192,148,5445944,Spelling,3154.0,3671.0,226.0,282.0,241.0,3172.0,feb 2016,jul 2016,5374016,feb2016|jul2016
77193,148,5445944,Taal,828.0,1032.0,48.0,63.0,50.0,831.0,feb 2016,jul 2016,5374016,feb2016|jul2016
77194,148,5445944,Automatiseren (extra),2142.0,2217.0,81.0,114.0,98.0,1218.0,feb 2016,jul 2016,3284507,feb2016|jul2016
77195,148,5445944,Rekenen,1445.0,1746.0,200.0,223.0,204.0,1470.0,feb 2016,jul 2016,3284507,feb2016|jul2016
77196,148,5445944,Spelling,3496.0,3725.0,530.0,648.0,560.0,3514.0,feb 2016,jul 2016,3284507,feb2016|jul2016
77197,148,5445944,Taal,786.0,885.0,54.0,73.0,57.0,789.0,feb 2016,jul 2016,3284507,feb2016|jul2016
77198,148,5445944,Automatiseren (extra),2323.0,2460.0,98.0,159.0,130.0,1451.0,feb 2016,jul 2016,2365884,feb2016|jul2016
77199,148,5445944,Rekenen,1739.0,2105.0,269.0,343.0,275.0,1772.0,feb 2016,jul 2016,2365884,feb2016|jul2016
77200,148,5445944,Spelling,3100.0,3270.0,384.0,435.0,401.0,3118.0,feb 2016,jul 2016,2365884,feb2016|jul2016
77201,148,5445944,Taal,771.0,880.0,23.0,51.0,43.0,791.0,feb 2016,jul 2016,2365884,feb2016|jul2016
77202,148,5445944,Automatiseren (extra),739.0,806.0,27.0,38.0,38.0,593.0,feb 2016,jul 2016,4935079,feb2016|jul2016
77203,148,5445944,Rekenen,1426.0,1987.0,414.0,519.0,480.0,1643.0,feb 2016,jul 2016,4935079,feb2016|jul2016
77204,148,5445944,Spelling,2085.0,2356.0,269.0,334.0,330.0,2168.0,feb 2016,jul 2016,4935079,feb2016|jul2016
77205,148,5445944,Taal,926.0,1282.0,183.0,282.0,256.0,1023.0,feb 2016,jul 2016,4935079,feb2016|jul2016
77206,148,5445944,Woordenschat (extra),46.0,49.0,45.0,46.0,45.0,46.0,feb 2016,jul 2016,4935079,feb2016|jul2016
77207,148,5445944,Automatiseren (extra),1089.0,1146.0,0.0,0.0,0.0,820.0,feb 2016,jul 2016,2773105,feb2016|jul2016
77208,148,5445944,Rekenen,1135.0,1423.0,94.0,112.0,97.0,1174.0,feb 2016,jul 2016,2773105,feb2016|jul2016
77209,148,5445944,Spelling,3070.0,3193.0,175.0,198.0,178.0,3071.0,feb 2016,jul 2016,2773105,feb2016|jul2016
77210,148,5445944,Taal,758.0,851.0,10.0,11.0,11.0,759.0,feb 2016,jul 2016,2773105,feb2016|jul2016
77211,148,5445944,Automatiseren (extra),2185.0,2241.0,24.0,33.0,33.0,1319.0,feb 2016,jul 2016,3545802,feb2016|jul2016
77212,148,5445944,Rekenen,1885.0,2243.0,340.0,426.0,396.0,1977.0,feb 2016,jul 2016,3545802,feb2016|jul2016
77213,148,5445944,Spelling,3450.0,3664.0,358.0,442.0,416.0,3494.0,feb 2016,jul 2016,3545802,feb2016|jul2016
77214,148,5445944,Taal,913.0,1045.0,116.0,165.0,142.0,932.0,feb 2016,jul 2016,3545802,feb2016|jul2016
77215,148,5445944,Automatiseren (extra),1587.0,1788.0,10.0,15.0,13.0,1044.0,feb 2016,jul 2016,7717638,feb2016|jul2016
77216,148,5445944,Rekenen,1666.0,2259.0,218.0,277.0,230.0,1713.0,feb 2016,jul 2016,7717638,feb2016|jul2016
77217,148,5445944,Spelling,3181.0,3677.0,360.0,453.0,385.0,3199.0,feb 2016,jul 2016,7717638,feb2016|jul2016
77218,148,5445944,Taal,814.0,975.0,49.0,66.0,53.0,816.0,feb 2016,jul 2016,7717638,feb2016|jul2016
77219,148,5445944,Woordenschat (extra),28.0,30.0,28.0,30.0,30.0,30.0,feb 2016,jul 2016,7717638,feb2016|jul2016
77220,148,7073133,Rekenen,1071.0,1465.0,194.0,209.0,204.0,1129.0,feb 2016,jul 2016,1418426,feb2016|jul2016
77221,148,7073133,Spelling,2375.0,2577.0,19.0,19.0,19.0,2379.0,feb 2016,jul 2016,1418426,feb2016|jul2016
77222,148,7073133,Taal,811.0,1045.0,34.0,36.0,35.0,821.0,feb 2016,jul 2016,1418426,feb2016|jul2016
77223,148,7073133,Rekenen,532.0,741.0,58.0,68.0,62.0,577.0,feb 2016,jul 2016,9405185,feb2016|jul2016
77224,148,7073133,Spelling,1283.0,1433.0,5.0,5.0,5.0,1295.0,feb 2016,jul 2016,9405185,feb2016|jul2016
77225,148,7073133,Taal,589.0,806.0,68.0,77.0,69.0,604.0,feb 2016,jul 2016,9405185,feb2016|jul2016
77226,148,7073133,Rekenen,1049.0,1261.0,416.0,475.0,426.0,1081.0,feb 2016,jul 2016,8776136,feb2016|jul2016
77227,148,7073133,Spelling,2479.0,2609.0,46.0,51.0,46.0,2476.0,feb 2016,jul 2016,8776136,feb2016|jul2016
77228,148,7073133,Taal,761.0,930.0,49.0,51.0,51.0,765.0,feb 2016,jul 2016,8776136,feb2016|jul2016
77229,148,7073133,Automatiseren (extra),3.0,3.0,0.0,0.0,0.0,3.0,feb 2016,jul 2016,1651305,feb2016|jul2016
77230,148,7073133,Rekenen,741.0,1308.0,239.0,288.0,252.0,856.0,feb 2016,jul 2016,1651305,feb2016|jul2016
77231,148,7073133,Spelling,1288.0,1505.0,3.0,3.0,3.0,1295.0,feb 2016,jul 2016,1651305,feb2016|jul2016
77232,148,7073133,Taal,760.0,1091.0,110.0,131.0,111.0,764.0,feb 2016,jul 2016,1651305,feb2016|jul2016
77233,148,7073133,Woordenschat (extra),2.0,2.0,2.0,2.0,2.0,2.0,feb 2016,jul 2016,1651305,feb2016|jul2016
77234,148,7073133,Rekenen,949.0,1474.0,211.0,224.0,212.0,1044.0,feb 2016,jul 2016,1175662,feb2016|jul2016
77235,148,7073133,Spelling,2482.0,2850.0,9.0,17.0,11.0,2489.0,feb 2016,jul 2016,1175662,feb2016|jul2016
77236,148,7073133,Taal,922.0,1517.0,44.0,56.0,44.0,929.0,feb 2016,jul 2016,1175662,feb2016|jul2016
77237,148,7073133,Woordenschat (extra),2.0,2.0,1.0,1.0,1.0,2.0,feb 2016,jul 2016,1175662,feb2016|jul2016
77238,148,7073133,Rekenen,858.0,1164.0,146.0,182.0,150.0,899.0,feb 2016,jul 2016,3552295,feb2016|jul2016
77239,148,7073133,Spelling,2166.0,2373.0,7.0,9.0,7.0,2166.0,feb 2016,jul 2016,3552295,feb2016|jul2016
77240,148,7073133,Taal,789.0,1005.0,9.0,9.0,9.0,790.0,feb 2016,jul 2016,3552295,feb2016|jul2016
77241,148,7073133,Rekenen,718.0,1179.0,105.0,134.0,108.0,788.0,feb 2016,jul 2016,2109240,feb2016|jul2016
77242,148,7073133,Spelling,1135.0,1396.0,0.0,0.0,0.0,1162.0,feb 2016,jul 2016,2109240,feb2016|jul2016
77243,148,7073133,Taal,784.0,1170.0,11.0,16.0,11.0,804.0,feb 2016,jul 2016,2109240,feb2016|jul2016
77244,148,7073133,Rekenen,635.0,1124.0,90.0,105.0,95.0,736.0,feb 2016,jul 2016,9320521,feb2016|jul2016
77245,148,7073133,Spelling,740.0,889.0,0.0,0.0,0.0,751.0,feb 2016,jul 2016,9320521,feb2016|jul2016
77246,148,7073133,Taal,681.0,962.0,72.0,76.0,74.0,696.0,feb 2016,jul 2016,9320521,feb2016|jul2016
77247,148,7073133,Rekenen,76.0,162.0,0.0,0.0,0.0,102.0,feb 2016,jul 2016,7185587,feb2016|jul2016
77248,148,7073133,Spelling,186.0,231.0,0.0,0.0,0.0,202.0,feb 2016,jul 2016,7185587,feb2016|jul2016
77249,148,7073133,Taal,122.0,232.0,0.0,0.0,0.0,142.0,feb 2016,jul 2016,7185587,feb2016|jul2016
77250,148,7073133,Rekenen,981.0,1279.0,215.0,242.0,220.0,1016.0,feb 2016,jul 2016,6932388,feb2016|jul2016
77251,148,7073133,Spelling,2312.0,2398.0,15.0,19.0,17.0,2312.0,feb 2016,jul 2016,6932388,feb2016|jul2016
77252,148,7073133,Taal,783.0,916.0,67.0,83.0,69.0,783.0,feb 2016,jul 2016,6932388,feb2016|jul2016
77253,148,7073133,Rekenen,958.0,1422.0,126.0,153.0,131.0,1007.0,feb 2016,jul 2016,9301641,feb2016|jul2016
77254,148,7073133,Spelling,1798.0,2012.0,0.0,0.0,0.0,1800.0,feb 2016,jul 2016,9301641,feb2016|jul2016
77255,148,7073133,Taal,806.0,1003.0,22.0,23.0,22.0,809.0,feb 2016,jul 2016,9301641,feb2016|jul2016
77256,148,7073133,Rekenen,750.0,1223.0,63.0,100.0,64.0,834.0,feb 2016,jul 2016,9230594,feb2016|jul2016
77257,148,7073133,Spelling,1660.0,1878.0,3.0,6.0,4.0,1663.0,feb 2016,jul 2016,9230594,feb2016|jul2016
77258,148,7073133,Taal,855.0,1129.0,30.0,33.0,30.0,856.0,feb 2016,jul 2016,9230594,feb2016|jul2016
77259,148,7073133,Rekenen,564.0,779.0,39.0,48.0,40.0,620.0,feb 2016,jul 2016,9154586,feb2016|jul2016
77260,148,7073133,Spelling,744.0,814.0,0.0,0.0,0.0,743.0,feb 2016,jul 2016,9154586,feb2016|jul2016
77261,148,7073133,Taal,600.0,814.0,15.0,16.0,15.0,608.0,feb 2016,jul 2016,9154586,feb2016|jul2016
77262,148,7073133,Automatiseren (extra),37.0,38.0,37.0,38.0,38.0,38.0,feb 2016,jul 2016,3478564,feb2016|jul2016
77263,148,7073133,Rekenen,1373.0,1674.0,405.0,465.0,415.0,1406.0,feb 2016,jul 2016,3478564,feb2016|jul2016
77264,148,7073133,Spelling,2485.0,2788.0,8.0,10.0,9.0,2486.0,feb 2016,jul 2016,3478564,feb2016|jul2016
77265,148,7073133,Taal,889.0,1252.0,58.0,67.0,59.0,891.0,feb 2016,jul 2016,3478564,feb2016|jul2016
77266,148,7073133,Woordenschat (extra),2.0,2.0,2.0,2.0,2.0,2.0,feb 2016,jul 2016,3478564,feb2016|jul2016
77267,148,7073133,Rekenen,520.0,781.0,66.0,89.0,67.0,573.0,feb 2016,jul 2016,8404437,feb2016|jul2016
77268,148,7073133,Spelling,1484.0,1753.0,6.0,7.0,7.0,1497.0,feb 2016,jul 2016,8404437,feb2016|jul2016
77269,148,7073133,Taal,665.0,969.0,33.0,37.0,33.0,679.0,feb 2016,jul 2016,8404437,feb2016|jul2016
77270,148,7073133,Automatiseren (extra),20.0,22.0,20.0,22.0,20.0,20.0,feb 2016,jul 2016,9026812,feb2016|jul2016
77271,148,7073133,Rekenen,1377.0,1838.0,358.0,406.0,365.0,1416.0,feb 2016,jul 2016,9026812,feb2016|jul2016
77272,148,7073133,Spelling,2702.0,2851.0,28.0,32.0,28.0,2699.0,feb 2016,jul 2016,9026812,feb2016|jul2016
77273,148,7073133,Taal,841.0,1079.0,135.0,165.0,138.0,844.0,feb 2016,jul 2016,9026812,feb2016|jul2016
77274,148,7073133,Woordenschat (extra),1.0,1.0,1.0,1.0,1.0,1.0,feb 2016,jul 2016,9026812,feb2016|jul2016
77275,148,7073133,Rekenen,1217.0,1480.0,218.0,226.0,221.0,1263.0,feb 2016,jul 2016,3595819,feb2016|jul2016
77276,148,7073133,Spelling,2419.0,2494.0,49.0,54.0,51.0,2418.0,feb 2016,jul 2016,3595819,feb2016|jul2016
77277,148,7073133,Taal,852.0,992.0,86.0,103.0,86.0,850.0,feb 2016,jul 2016,3595819,feb2016|jul2016
77278,148,7073133,Rekenen,875.0,1092.0,109.0,127.0,114.0,906.0,feb 2016,jul 2016,5139709,feb2016|jul2016
77279,148,7073133,Spelling,2394.0,2544.0,19.0,22.0,19.0,2393.0,feb 2016,jul 2016,5139709,feb2016|jul2016
77280,148,7073133,Taal,844.0,958.0,38.0,40.0,38.0,845.0,feb 2016,jul 2016,5139709,feb2016|jul2016
77281,148,7073133,Rekenen,1014.0,1636.0,226.0,271.0,242.0,1080.0,feb 2016,jul 2016,3455653,feb2016|jul2016
77282,148,7073133,Spelling,2555.0,2884.0,21.0,30.0,22.0,2557.0,feb 2016,jul 2016,3455653,feb2016|jul2016
77283,148,7073133,Taal,1030.0,1450.0,118.0,137.0,120.0,1035.0,feb 2016,jul 2016,3455653,feb2016|jul2016
77284,148,7073133,Automatiseren (extra),3.0,3.0,0.0,0.0,0.0,3.0,feb 2016,jul 2016,2527091,feb2016|jul2016
77285,148,7073133,Rekenen,861.0,1577.0,170.0,207.0,184.0,935.0,feb 2016,jul 2016,2527091,feb2016|jul2016
77286,148,7073133,Spelling,2151.0,2311.0,22.0,29.0,25.0,2154.0,feb 2016,jul 2016,2527091,feb2016|jul2016
77287,148,7073133,Taal,816.0,1169.0,85.0,99.0,88.0,823.0,feb 2016,jul 2016,2527091,feb2016|jul2016
77288,148,7073133,Rekenen,860.0,1294.0,117.0,144.0,121.0,906.0,feb 2016,jul 2016,7095288,feb2016|jul2016
77289,148,7073133,Spelling,1810.0,2096.0,10.0,11.0,10.0,1810.0,feb 2016,jul 2016,7095288,feb2016|jul2016
77290,148,7073133,Taal,764.0,1046.0,42.0,47.0,42.0,770.0,feb 2016,jul 2016,7095288,feb2016|jul2016
77291,148,7073133,Rekenen,700.0,1402.0,88.0,101.0,90.0,783.0,feb 2016,jul 2016,3653447,feb2016|jul2016
77292,148,7073133,Spelling,1313.0,1511.0,5.0,9.0,6.0,1320.0,feb 2016,jul 2016,3653447,feb2016|jul2016
77293,148,7073133,Taal,687.0,1086.0,23.0,37.0,32.0,705.0,feb 2016,jul 2016,3653447,feb2016|jul2016
77294,148,7073133,Rekenen,521.0,809.0,24.0,32.0,26.0,596.0,feb 2016,jul 2016,9453922,feb2016|jul2016
77295,148,7073133,Spelling,837.0,996.0,0.0,0.0,0.0,838.0,feb 2016,jul 2016,9453922,feb2016|jul2016
77296,148,7073133,Taal,567.0,758.0,7.0,9.0,7.0,572.0,feb 2016,jul 2016,9453922,feb2016|jul2016
77297,148,7073133,Automatiseren (extra),27.0,28.0,0.0,0.0,0.0,28.0,feb 2016,jul 2016,5709652,feb2016|jul2016
77298,148,7073133,Rekenen,708.0,1009.0,152.0,164.0,156.0,780.0,feb 2016,jul 2016,5709652,feb2016|jul2016
77299,148,7073133,Spelling,987.0,1141.0,16.0,17.0,16.0,1000.0,feb 2016,jul 2016,5709652,feb2016|jul2016
77300,148,7073133,Taal,850.0,1213.0,54.0,67.0,57.0,871.0,feb 2016,jul 2016,5709652,feb2016|jul2016
77301,148,7073133,Rekenen,1182.0,1586.0,226.0,263.0,233.0,1223.0,feb 2016,jul 2016,5815029,feb2016|jul2016
77302,148,7073133,Spelling,2280.0,2639.0,1.0,3.0,2.0,2281.0,feb 2016,jul 2016,5815029,feb2016|jul2016
77303,148,7073133,Taal,881.0,1194.0,36.0,40.0,36.0,882.0,feb 2016,jul 2016,5815029,feb2016|jul2016
77304,148,7073133,Automatiseren (extra),58.0,67.0,25.0,34.0,28.0,61.0,feb 2016,jul 2016,6002379,feb2016|jul2016
77305,148,7073133,Rekenen,1287.0,1860.0,429.0,509.0,449.0,1376.0,feb 2016,jul 2016,6002379,feb2016|jul2016
77306,148,7073133,Spelling,2370.0,2715.0,11.0,15.0,13.0,2383.0,feb 2016,jul 2016,6002379,feb2016|jul2016
77307,148,7073133,Taal,999.0,1433.0,65.0,71.0,66.0,1011.0,feb 2016,jul 2016,6002379,feb2016|jul2016
77308,148,7073133,Rekenen,965.0,1592.0,146.0,191.0,149.0,1008.0,feb 2016,jul 2016,1676493,feb2016|jul2016
77309,148,7073133,Spelling,3018.0,3172.0,59.0,65.0,59.0,3015.0,feb 2016,jul 2016,1676493,feb2016|jul2016
77310,148,7073133,Taal,1035.0,1236.0,140.0,156.0,141.0,1036.0,feb 2016,jul 2016,1676493,feb2016|jul2016
77311,148,7073133,Woordenschat (extra),3.0,3.0,3.0,3.0,3.0,3.0,feb 2016,jul 2016,1676493,feb2016|jul2016
77312,148,7073133,Automatiseren (extra),111.0,130.0,111.0,130.0,118.0,118.0,feb 2016,jul 2016,4527373,feb2016|jul2016
